"filename", "language", "Ini", "Java Properties", "C++", "Markdown", "Makefile", "C", "CMake", "Ruby", "YAML", "Python", "JSON", "Shell Script", "Properties", "Handlebars", "reStructuredText", "HTML", "CSS", "JavaScript", "comment", "blank", "total"
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\Animated_Eyes_2.ino", "C++", 0, 0, -70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -30, -147
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\config.h", "C++", 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -16, -94
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\catEye.h", "C++", 0, 0, -11584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -11601
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\defaultEye.h", "C++", 0, 0, -13330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16, -13350
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\doeEye.h", "C++", 0, 0, -15632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -15647
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\dragonEye.h", "C++", 0, 0, -17004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -17019
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\goatEye.h", "C++", 0, 0, -12794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -12808
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\logo.h", "C++", 0, 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -102
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\naugaEye.h", "C++", 0, 0, -7599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -7610
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\newtEye.h", "C++", 0, 0, -13332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -13347
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\noScleraEye.h", "C++", 0, 0, -17004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -17019
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\owlEye.h", "C++", 0, 0, -7599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -7610
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\data\terminatorEye.h", "C++", 0, 0, -13332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -13347
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\eye_functions.ino", "C++", 0, 0, -310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -71, -49, -430
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\user.cpp", "C++", 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -6, -66
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\user_bat.cpp", "C++", 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -14, -84
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\user_xmas.cpp", "C++", 0, 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -15, -65
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Animated_Eyes_2\wiring.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -1, -32
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP32_SDcard_jpeg\ESP32_SDcard_jpeg.ino", "C++", 0, 0, -148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -54, -269
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\ESP8266_uncannyEyes.ino", "C++", 0, 0, -225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -150, -68, -443
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\defaultEye.h", "C++", 0, 0, -11957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -11967
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\dragonEye.h", "C++", 0, 0, -15629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -15639
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\goatEye.h", "C++", 0, 0, -11421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -11431
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\noScleraEye.h", "C++", 0, 0, -15629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -15639
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\ESP8266_uncannyEyes\screenshotToConsole.ino", "C++", 0, 0, -146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -18, -221
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Gradient_Fill\Gradient_Fill.ino", "C++", 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -6, -39
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Julia_Set\Julia_Set.ino", "C++", 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -17, -84
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Local_Custom_Fonts\Local_Custom_Fonts.ino", "C++", 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -22, -122
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Local_Custom_Fonts\MyFont.h", "C++", 0, 0, -3355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -7, -3367
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\On_Off_Button\On_Off_Button.ino", "C++", 0, 0, -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -38, -207
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Button_Label_Datum\TFT_Button_Label_Datum.ino", "C++", 0, 0, -118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -37, -193
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Flash_Bitmap\Alert.h", "C++", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -40
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Flash_Bitmap\Close.h", "C++", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -40
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Flash_Bitmap\Info.h", "C++", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -40
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Flash_Bitmap\TFT_Flash_Bitmap.ino", "C++", 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -15, -73
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_SPIFFS_BMP\BMP_functions.ino", "C++", 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -19, -91
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_SPIFFS_BMP\TFT_SPIFFS_BMP.ino", "C++", 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -16, -65
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Screen_Capture\TFT_Screen_Capture.ino", "C++", 0, 0, -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -35, -208
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Screen_Capture\processing_sketch.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -533, -3, -536
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\TFT_Screen_Capture\screenServer.ino", "C++", 0, 0, -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -35, -197
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Touch_calibrate\Touch_calibrate.ino", "C++", 0, 0, -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -27, -105
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Viewport_Demo\Viewport_Demo.ino", "C++", 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -28, -114
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Viewport_Demo\Viewport_commands.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0, -40
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\Viewport_graphicstest\Viewport_graphicstest.ino", "C++", 0, 0, -252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -69, -383
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\alphaBlend_Test\alphaBlend_Test.ino", "C++", 0, 0, -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, -25, -195
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\drawXBitmap\drawXBitmap.ino", "C++", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -20, -62
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Generic\drawXBitmap\xbm.h", "C++", 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -7, -51
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\Flash_PNG\Flash_PNG.ino", "C++", 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -15, -83
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\Flash_PNG\panda.h", "C++", 0, 0, -11424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -11425
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\Flash_transparent_PNG\Flash_transparent_PNG.ino", "C++", 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -22, -91
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\Flash_transparent_PNG\SpongeBob.h", "C++", 0, 0, -1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1356
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\Flash_transparent_PNG\png_support.ino", "C++", 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -5, -20
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\LittleFS_PNG\LittleFS_PNG.ino", "C++", 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -17, -104
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\LittleFS_PNG\PNG_FS_Support.ino", "C++", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -29
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\LittleFS_PNG_DMA\LittleFS_PNG_DMA.ino", "C++", 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -19, -112
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\PNG Images\LittleFS_PNG_DMA\PNG_FS_Support.ino", "C++", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -29
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_1_Array\Font_Demo_1_Array.ino", "C++", 0, 0, -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -47, -166
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_1_Array\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -1, -57
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_1_Array\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_1_Array\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_2_Array\Font_Demo_2_Array.ino", "C++", 0, 0, -112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -59, -216
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_2_Array\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -1, -57
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_2_Array\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_2_Array\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_3_Array\Font_Demo_3_Array.ino", "C++", 0, 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -65, -213
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_3_Array\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -1, -62
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_3_Array\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_3_Array\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_3_Array\NotoSansMonoSCB20.h", "C++", 0, 0, -964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -984
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_4_Array\Font_Demo_4_Array.ino", "C++", 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -35, -120
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_4_Array\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -1, -57
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_4_Array\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Font_Demo_4_Array\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Print_Smooth_Font\Final_Frontier_28.h", "C++", 0, 0, -1583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -1603
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Print_Smooth_Font\Print_Smooth_Font.ino", "C++", 0, 0, -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -33, -176
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_gradient\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_gradient\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_gradient\Smooth_font_gradient.ino", "C++", 0, 0, -44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -22, -96
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_reading_TFT\NotoSansBold15.h", "C++", 0, 0, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -695
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_reading_TFT\NotoSansBold36.h", "C++", 0, 0, -2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2783
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Smooth_font_reading_TFT\Smooth_font_reading_TFT.ino", "C++", 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -24, -139
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Unicode_test\Final_Frontier_28.h", "C++", 0, 0, -1583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -1603
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Unicode_test\Latin_Hiragana_24.h", "C++", 0, 0, -3407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -3427
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Unicode_test\Unicode_Test_72.h", "C++", 0, 0, -2282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -2302
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\FLASH_Array\Unicode_test\Unicode_test.ino", "C++", 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -45, -148
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\LittleFS\Font_Demo_1\Font_Demo_1.ino", "C++", 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -51, -184
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\LittleFS\Font_Demo_1\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -1, -57
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\LittleFS\Font_Demo_2\Font_Demo_2.ino", "C++", 0, 0, -127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -63, -235
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\LittleFS\Font_Demo_2\Notes.ino", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -1, -57
"c:\Users\Janek\Desktop\inz\ArduinoPrototype\PIOver\homeStation\lib\TFT_eSPI\examples\Smooth Fonts\LittleFS\Font_Demo_3\Font_Demo_3.ino", "C++", 0, 0, -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -69, -232
